year,region,area,age_group,sex,value,unit,source
2564,ภาคเหนือ,ในเขตเทศบาล,70 - 74 ปี,รวม,166823,คน,สำนักงานสติแห่งชาติ
2564,ภาคเหนือ,ในเขตเทศบาล,70 - 74 ปี,ชาย,75608,คน,สำนักงานสติแห่งชาติ
2564,ภาคเหนือ,ในเขตเทศบาล,70 - 74 ปี,หญิง,91215,คน,สำนักงานสติแห่งชาติ
2564,ภาคเหนือ,ในเขตเทศบาล,75 - 79 ปี,รวม,109858,คน,สำนักงานสติแห่งชาติ
2564,ภาคเหนือ,ในเขตเทศบาล,75 - 79 ปี,ชาย,48340,คน,สำนักงานสติแห่งชาติ
2564,ภาคเหนือ,ในเขตเทศบาล,75 - 79 ปี,หญิง,61518,คน,สำนักงานสติแห่งชาติ
2564,ภาคเหนือ,ในเขตเทศบาล,80 ปีขึ้นไป,รวม,132610,คน,สำนักงานสติแห่งชาติ
2564,ภาคเหนือ,ในเขตเทศบาล,80 ปีขึ้นไป,ชาย,52904,คน,สำนักงานสติแห่งชาติ
2564,ภาคเหนือ,ในเขตเทศบาล,80 ปีขึ้นไป,หญิง,79706,คน,สำนักงานสติแห่งชาติ
2564,ภาคเหนือ,นอกเขตเทศบาล,60 - 64 ปี,รวม,579748,คน,สำนักงานสติแห่งชาติ
2564,ภาคเหนือ,นอกเขตเทศบาล,60 - 64 ปี,ชาย,272847,คน,สำนักงานสติแห่งชาติ
2564,ภาคเหนือ,นอกเขตเทศบาล,60 - 64 ปี,หญิง,306901,คน,สำนักงานสติแห่งชาติ
2564,ภาคเหนือ,นอกเขตเทศบาล,65 -69 ปี,รวม,494124,คน,สำนักงานสติแห่งชาติ
2564,ภาคเหนือ,นอกเขตเทศบาล,65 -69 ปี,ชาย,232866,คน,สำนักงานสติแห่งชาติ
2564,ภาคเหนือ,นอกเขตเทศบาล,65 -69 ปี,หญิง,261258,คน,สำนักงานสติแห่งชาติ
2564,ภาคเหนือ,นอกเขตเทศบาล,70 - 74 ปี,รวม,322615,คน,สำนักงานสติแห่งชาติ
2564,ภาคเหนือ,นอกเขตเทศบาล,70 - 74 ปี,ชาย,150101,คน,สำนักงานสติแห่งชาติ
2564,ภาคเหนือ,นอกเขตเทศบาล,70 - 74 ปี,หญิง,172514,คน,สำนักงานสติแห่งชาติ
2564,ภาคเหนือ,นอกเขตเทศบาล,75 - 79 ปี,รวม,201392,คน,สำนักงานสติแห่งชาติ
2564,ภาคเหนือ,นอกเขตเทศบาล,75 - 79 ปี,ชาย,90399,คน,สำนักงานสติแห่งชาติ
2564,ภาคเหนือ,นอกเขตเทศบาล,75 - 79 ปี,หญิง,110993,คน,สำนักงานสติแห่งชาติ
2564,ภาคเหนือ,นอกเขตเทศบาล,80 ปีขึ้นไป,รวม,244577,คน,สำนักงานสติแห่งชาติ
2564,ภาคเหนือ,นอกเขตเทศบาล,80 ปีขึ้นไป,ชาย,98829,คน,สำนักงานสติแห่งชาติ
2564,ภาคเหนือ,นอกเขตเทศบาล,80 ปีขึ้นไป,หญิง,145748,คน,สำนักงานสติแห่งชาติ
2564,ภาคตะวันออกเฉียงเหนือ,รวม,60 - 64 ปี,รวม,1227130,คน,สำนักงานสติแห่งชาติ
2564,ภาคตะวันออกเฉียงเหนือ,รวม,60 - 64 ปี,ชาย,579042,คน,สำนักงานสติแห่งชาติ
2564,ภาคตะวันออกเฉียงเหนือ,รวม,60 - 64 ปี,หญิง,648088,คน,สำนักงานสติแห่งชาติ
2564,ภาคตะวันออกเฉียงเหนือ,รวม,65 -69 ปี,รวม,1040328,คน,สำนักงานสติแห่งชาติ
2564,ภาคตะวันออกเฉียงเหนือ,รวม,65 -69 ปี,ชาย,489178,คน,สำนักงานสติแห่งชาติ
2564,ภาคตะวันออกเฉียงเหนือ,รวม,65 -69 ปี,หญิง,551150,คน,สำนักงานสติแห่งชาติ
2564,ภาคตะวันออกเฉียงเหนือ,รวม,70 - 74 ปี,รวม,772752,คน,สำนักงานสติแห่งชาติ
2564,ภาคตะวันออกเฉียงเหนือ,รวม,70 - 74 ปี,ชาย,354027,คน,สำนักงานสติแห่งชาติ
2564,ภาคตะวันออกเฉียงเหนือ,รวม,70 - 74 ปี,หญิง,418725,คน,สำนักงานสติแห่งชาติ
2564,ภาคตะวันออกเฉียงเหนือ,รวม,75 - 79 ปี,รวม,538650,คน,สำนักงานสติแห่งชาติ
2564,ภาคตะวันออกเฉียงเหนือ,รวม,75 - 79 ปี,ชาย,236934,คน,สำนักงานสติแห่งชาติ
2564,ภาคตะวันออกเฉียงเหนือ,รวม,75 - 79 ปี,หญิง,301716,คน,สำนักงานสติแห่งชาติ
2564,ภาคตะวันออกเฉียงเหนือ,รวม,80 ปีขึ้นไป,รวม,541719,คน,สำนักงานสติแห่งชาติ
2564,ภาคตะวันออกเฉียงเหนือ,รวม,80 ปีขึ้นไป,ชาย,210498,คน,สำนักงานสติแห่งชาติ
2564,ภาคตะวันออกเฉียงเหนือ,รวม,80 ปีขึ้นไป,หญิง,331221,คน,สำนักงานสติแห่งชาติ
2564,ภาคตะวันออกเฉียงเหนือ,ในเขตเทศบาล,60 - 64 ปี,รวม,358970,คน,สำนักงานสติแห่งชาติ
2564,ภาคตะวันออกเฉียงเหนือ,ในเขตเทศบาล,60 - 64 ปี,ชาย,167797,คน,สำนักงานสติแห่งชาติ
2564,ภาคตะวันออกเฉียงเหนือ,ในเขตเทศบาล,60 - 64 ปี,หญิง,191173,คน,สำนักงานสติแห่งชาติ
2564,ภาคตะวันออกเฉียงเหนือ,ในเขตเทศบาล,65 -69 ปี,รวม,303094,คน,สำนักงานสติแห่งชาติ
2564,ภาคตะวันออกเฉียงเหนือ,ในเขตเทศบาล,65 -69 ปี,ชาย,141141,คน,สำนักงานสติแห่งชาติ
2564,ภาคตะวันออกเฉียงเหนือ,ในเขตเทศบาล,65 -69 ปี,หญิง,161953,คน,สำนักงานสติแห่งชาติ
2564,ภาคตะวันออกเฉียงเหนือ,ในเขตเทศบาล,70 - 74 ปี,รวม,222678,คน,สำนักงานสติแห่งชาติ
2564,ภาคตะวันออกเฉียงเหนือ,ในเขตเทศบาล,70 - 74 ปี,ชาย,100915,คน,สำนักงานสติแห่งชาติ
2564,ภาคตะวันออกเฉียงเหนือ,ในเขตเทศบาล,70 - 74 ปี,หญิง,121763,คน,สำนักงานสติแห่งชาติ
2564,ภาคตะวันออกเฉียงเหนือ,ในเขตเทศบาล,75 - 79 ปี,รวม,154357,คน,สำนักงานสติแห่งชาติ
2564,ภาคตะวันออกเฉียงเหนือ,ในเขตเทศบาล,75 - 79 ปี,ชาย,67073,คน,สำนักงานสติแห่งชาติ
2564,ภาคตะวันออกเฉียงเหนือ,ในเขตเทศบาล,75 - 79 ปี,หญิง,87284,คน,สำนักงานสติแห่งชาติ
2564,ภาคตะวันออกเฉียงเหนือ,ในเขตเทศบาล,80 ปีขึ้นไป,รวม,154347,คน,สำนักงานสติแห่งชาติ
2564,ภาคตะวันออกเฉียงเหนือ,ในเขตเทศบาล,80 ปีขึ้นไป,ชาย,59352,คน,สำนักงานสติแห่งชาติ
2564,ภาคตะวันออกเฉียงเหนือ,ในเขตเทศบาล,80 ปีขึ้นไป,หญิง,94995,คน,สำนักงานสติแห่งชาติ
2564,ภาคตะวันออกเฉียงเหนือ,นอกเขตเทศบาล,60 - 64 ปี,รวม,868160,คน,สำนักงานสติแห่งชาติ
2564,ภาคตะวันออกเฉียงเหนือ,นอกเขตเทศบาล,60 - 64 ปี,ชาย,411245,คน,สำนักงานสติแห่งชาติ
2564,ภาคตะวันออกเฉียงเหนือ,นอกเขตเทศบาล,60 - 64 ปี,หญิง,456915,คน,สำนักงานสติแห่งชาติ
2564,ภาคตะวันออกเฉียงเหนือ,นอกเขตเทศบาล,65 -69 ปี,รวม,737234,คน,สำนักงานสติแห่งชาติ
2564,ภาคตะวันออกเฉียงเหนือ,นอกเขตเทศบาล,65 -69 ปี,ชาย,348037,คน,สำนักงานสติแห่งชาติ
2564,ภาคตะวันออกเฉียงเหนือ,นอกเขตเทศบาล,65 -69 ปี,หญิง,389197,คน,สำนักงานสติแห่งชาติ
2564,ภาคตะวันออกเฉียงเหนือ,นอกเขตเทศบาล,70 - 74 ปี,รวม,550074,คน,สำนักงานสติแห่งชาติ
2564,ภาคตะวันออกเฉียงเหนือ,นอกเขตเทศบาล,70 - 74 ปี,ชาย,253112,คน,สำนักงานสติแห่งชาติ
2564,ภาคตะวันออกเฉียงเหนือ,นอกเขตเทศบาล,70 - 74 ปี,หญิง,296962,คน,สำนักงานสติแห่งชาติ
2564,ภาคตะวันออกเฉียงเหนือ,นอกเขตเทศบาล,75 - 79 ปี,รวม,384293,คน,สำนักงานสติแห่งชาติ
2564,ภาคตะวันออกเฉียงเหนือ,นอกเขตเทศบาล,75 - 79 ปี,ชาย,169861,คน,สำนักงานสติแห่งชาติ
2564,ภาคตะวันออกเฉียงเหนือ,นอกเขตเทศบาล,75 - 79 ปี,หญิง,214432,คน,สำนักงานสติแห่งชาติ
2564,ภาคตะวันออกเฉียงเหนือ,นอกเขตเทศบาล,80 ปีขึ้นไป,รวม,387372,คน,สำนักงานสติแห่งชาติ
2564,ภาคตะวันออกเฉียงเหนือ,นอกเขตเทศบาล,80 ปีขึ้นไป,ชาย,151146,คน,สำนักงานสติแห่งชาติ
2564,ภาคตะวันออกเฉียงเหนือ,นอกเขตเทศบาล,80 ปีขึ้นไป,หญิง,236226,คน,สำนักงานสติแห่งชาติ
2564,ภาคใต้,รวม,60 - 64 ปี,รวม,488032,คน,สำนักงานสติแห่งชาติ
2564,ภาคใต้,รวม,60 - 64 ปี,ชาย,230108,คน,สำนักงานสติแห่งชาติ
2564,ภาคใต้,รวม,60 - 64 ปี,หญิง,257924,คน,สำนักงานสติแห่งชาติ
2564,ภาคใต้,รวม,65 -69 ปี,รวม,385081,คน,สำนักงานสติแห่งชาติ
2564,ภาคใต้,รวม,65 -69 ปี,ชาย,177483,คน,สำนักงานสติแห่งชาติ
2564,ภาคใต้,รวม,65 -69 ปี,หญิง,207598,คน,สำนักงานสติแห่งชาติ
2564,ภาคใต้,รวม,70 - 74 ปี,รวม,271839,คน,สำนักงานสติแห่งชาติ
2564,ภาคใต้,รวม,70 - 74 ปี,ชาย,121485,คน,สำนักงานสติแห่งชาติ
2564,ภาคใต้,รวม,70 - 74 ปี,หญิง,150354,คน,สำนักงานสติแห่งชาติ
2564,ภาคใต้,รวม,75 - 79 ปี,รวม,187881,คน,สำนักงานสติแห่งชาติ
2564,ภาคใต้,รวม,75 - 79 ปี,ชาย,79905,คน,สำนักงานสติแห่งชาติ
2564,ภาคใต้,รวม,75 - 79 ปี,หญิง,107976,คน,สำนักงานสติแห่งชาติ
2564,ภาคใต้,รวม,80 ปีขึ้นไป,รวม,233667,คน,สำนักงานสติแห่งชาติ
2564,ภาคใต้,รวม,80 ปีขึ้นไป,ชาย,87114,คน,สำนักงานสติแห่งชาติ
2564,ภาคใต้,รวม,80 ปีขึ้นไป,หญิง,146553,คน,สำนักงานสติแห่งชาติ
2564,ภาคใต้,ในเขตเทศบาล,60 - 64 ปี,รวม,162184,คน,สำนักงานสติแห่งชาติ
2564,ภาคใต้,ในเขตเทศบาล,60 - 64 ปี,ชาย,74883,คน,สำนักงานสติแห่งชาติ
2564,ภาคใต้,ในเขตเทศบาล,60 - 64 ปี,หญิง,87301,คน,สำนักงานสติแห่งชาติ
2564,ภาคใต้,ในเขตเทศบาล,65 -69 ปี,รวม,126298,คน,สำนักงานสติแห่งชาติ
2564,ภาคใต้,ในเขตเทศบาล,65 -69 ปี,ชาย,57237,คน,สำนักงานสติแห่งชาติ
2564,ภาคใต้,ในเขตเทศบาล,65 -69 ปี,หญิง,69061,คน,สำนักงานสติแห่งชาติ
2564,ภาคใต้,ในเขตเทศบาล,70 - 74 ปี,รวม,88132,คน,สำนักงานสติแห่งชาติ
2564,ภาคใต้,ในเขตเทศบาล,70 - 74 ปี,ชาย,38596,คน,สำนักงานสติแห่งชาติ
2564,ภาคใต้,ในเขตเทศบาล,70 - 74 ปี,หญิง,49536,คน,สำนักงานสติแห่งชาติ
2564,ภาคใต้,ในเขตเทศบาล,75 - 79 ปี,รวม,60638,คน,สำนักงานสติแห่งชาติ
2564,ภาคใต้,ในเขตเทศบาล,75 - 79 ปี,ชาย,25183,คน,สำนักงานสติแห่งชาติ
2564,ภาคใต้,ในเขตเทศบาล,75 - 79 ปี,หญิง,35455,คน,สำนักงานสติแห่งชาติ
2564,ภาคใต้,ในเขตเทศบาล,80 ปีขึ้นไป,รวม,76266,คน,สำนักงานสติแห่งชาติ
2564,ภาคใต้,ในเขตเทศบาล,80 ปีขึ้นไป,ชาย,27493,คน,สำนักงานสติแห่งชาติ
2564,ภาคใต้,ในเขตเทศบาล,80 ปีขึ้นไป,หญิง,48773,คน,สำนักงานสติแห่งชาติ
2564,ภาคใต้,นอกเขตเทศบาล,60 - 64 ปี,รวม,325848,คน,สำนักงานสติแห่งชาติ
2564,ภาคใต้,นอกเขตเทศบาล,60 - 64 ปี,ชาย,155225,คน,สำนักงานสติแห่งชาติ
2564,ภาคใต้,นอกเขตเทศบาล,60 - 64 ปี,หญิง,170623,คน,สำนักงานสติแห่งชาติ
2564,ภาคใต้,นอกเขตเทศบาล,65 -69 ปี,รวม,258783,คน,สำนักงานสติแห่งชาติ
2564,ภาคใต้,นอกเขตเทศบาล,65 -69 ปี,ชาย,120246,คน,สำนักงานสติแห่งชาติ
2564,ภาคใต้,นอกเขตเทศบาล,65 -69 ปี,หญิง,138537,คน,สำนักงานสติแห่งชาติ
2564,ภาคใต้,นอกเขตเทศบาล,70 - 74 ปี,รวม,183707,คน,สำนักงานสติแห่งชาติ
2564,ภาคใต้,นอกเขตเทศบาล,70 - 74 ปี,ชาย,82889,คน,สำนักงานสติแห่งชาติ
2564,ภาคใต้,นอกเขตเทศบาล,70 - 74 ปี,หญิง,100818,คน,สำนักงานสติแห่งชาติ
2564,ภาคใต้,นอกเขตเทศบาล,75 - 79 ปี,รวม,127243,คน,สำนักงานสติแห่งชาติ
2564,ภาคใต้,นอกเขตเทศบาล,75 - 79 ปี,ชาย,54722,คน,สำนักงานสติแห่งชาติ
2564,ภาคใต้,นอกเขตเทศบาล,75 - 79 ปี,หญิง,72521,คน,สำนักงานสติแห่งชาติ
2564,ภาคใต้,นอกเขตเทศบาล,80 ปีขึ้นไป,รวม,157401,คน,สำนักงานสติแห่งชาติ
2564,ภาคใต้,นอกเขตเทศบาล,80 ปีขึ้นไป,ชาย,59621,คน,สำนักงานสติแห่งชาติ
2564,ภาคใต้,นอกเขตเทศบาล,80 ปีขึ้นไป,หญิง,97780,คน,สำนักงานสติแห่งชาติ
